step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.191396465052302,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.608354348780587,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.889047235624504,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.967940620585168,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.783121323386386,0,0.0,1.0,0,0.0,0.9646322662003877,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.988095984517352,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,11.700541261673335,0,0.0,1.0,0,0.0,0.9276255004794047,0,0.0,1.0,0,0.0,0.9310705263318506,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9505960469463126,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,12.36601435906747,0,0.0,1.0,0,0.0,0.9516805233975535,0,0.0,1.0,0,0.0,0.9626458409532344,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9359005234922387,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9876084496970218,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.219541144262323,0,0.0,1.0,0,0.0,0.9679912410827184,0,0.0,0.9921562717002557,0,0.0,0.9327399849826545,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9424397970635748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9777239507470702,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,12.280910668054684,0,0.0,1.0,0,0.0,0.9543906160825513,0,0.0,0.9428983304643491,0,0.0,0.9137234542320822,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.950696515321153,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9065872897472358,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9876084496970218,0,0.0
50.0,1,2.0,0.0273972602739726,11.674433730162768,0,0.0,1.0,0,0.0,0.9441974631122072,0,0.0,0.7457282416851633,1,2.0,0.7875781731903234,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9753264092630877,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.961598753988635,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9549899590419284,1,2.0
55.0,7,23.0,0.2839506172839506,10.744329558507587,0,0.0,1.0,0,0.0,0.8683933317953327,3,8.0,0.5007162584672147,4,15.0,0.5895882671672741,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9307397356292502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9319042338710705,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9595261501964184,7,23.0
60.0,12,71.0,0.8068181818181818,9.90374890464368,0,0.0,1.0,0,0.0,0.9309798439062397,5,28.0,0.40087837889013134,7,43.0,0.4952266628164059,0,0.0,1.0,0,0.0,0.9427622728083017,0,0.0,1.0,0,0.0,0.9582635490185698,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8942394139808602,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9559287415409407,12,71.0
65.0,18,149.0,1.6021505376344085,9.788771903242335,0,0.0,1.0,0,0.0,0.9529065471023352,9,66.0,0.3032615861962898,9,83.0,0.4508905707422439,0,0.0,1.0,0,0.0,0.9665812487197067,0,0.0,1.0,0,0.0,0.9387632643658904,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9135894639784238,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9146256274962586,18,149.0
70.0,22,248.0,2.4313725490196076,9.113655609624312,0,0.0,1.0,0,0.0,0.8909416017464431,12,117.0,0.17731841255216005,10,131.0,0.3845127404874772,0,0.0,1.0,0,0.0,0.914187720162249,0,0.0,1.0,0,0.0,0.8987587157669653,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9323824925978744,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9402990093264413,22,248.0
75.0,27,375.0,3.4403669724770642,8.866614997461102,0,0.0,1.0,0,0.0,0.8709518818307505,13,182.0,0.18900747407518073,14,193.0,0.3259222679742123,0,0.0,1.0,0,0.0,0.946267882208127,0,0.0,1.0,0,0.0,0.9178721961786442,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9286529498741584,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9174555827929006,27,375.0
80.0,32,527.0,4.663716814159292,8.58983821457585,0,0.0,1.0,0,0.0,0.8959102569054748,16,257.0,0.1515561127132156,16,270.0,0.37991455946715197,0,0.0,1.0,0,0.0,0.9248707854658286,0,0.0,1.0,0,0.0,0.8947073532104086,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9738779545523242,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9355751331685631,32,527.0
85.0,36,701.0,5.841666666666667,8.260392422105943,0,0.0,1.0,0,0.0,0.9459751626655197,18,345.0,0.1756260894558955,18,356.0,0.27656189293573397,0,0.0,1.0,0,0.0,0.9377810402874862,0,0.0,1.0,0,0.0,0.9587607715689321,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9174427670055979,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465599827464404,36,701.0
90.0,45,904.0,7.174603174603175,7.532057825887243,0,0.0,1.0,0,0.0,0.9441657848230849,22,446.0,0.10730334698302028,23,458.0,0.1615102165000134,0,0.0,1.0,0,0.0,0.9241715971907998,0,0.0,1.0,0,0.0,0.9780024692366652,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9061776278904254,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.934810943165633,45,904.0
95.0,51,1151.0,8.786259541984732,7.190713417339792,0,0.0,1.0,0,0.0,0.971166664163848,25,567.0,0.07001803489681373,26,584.0,0.23252836291422066,0,0.0,1.0,0,0.0,0.9615460464051254,0,0.0,1.0,0,0.0,0.9564268000296307,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9228801635023421,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9216159583354522,51,1151.0
100.0,58,1431.0,10.6,6.637311024482005,0,0.0,1.0,0,0.0,0.882919788319373,29,707.0,0.009394902198158483,29,724.0,0.15423846747989958,0,0.0,1.0,0,0.0,0.931218021501277,0,0.0,1.0,0,0.0,0.93623522105145,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.93089389879137,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9255062707898833,58,1431.0
105.0,62,1737.0,12.319148936170214,6.516073024494242,0,0.0,1.0,0,0.0,0.8654006762825016,31,860.0,0.04749479130422929,31,877.0,0.1517103392262013,0,0.0,1.0,0,0.0,0.9615845965446006,0,0.0,1.0,0,0.0,0.9616720907603182,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9123764875368542,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8820363734359391,62,1737.0
110.0,67,2058.0,14.095890410958905,6.210675118370453,0,0.0,1.0,0,0.0,0.9020810726054153,33,1019.0,0.03143514645872898,34,1039.0,0.13001654549032898,0,0.0,1.0,0,0.0,0.8904414520885044,0,0.0,1.0,0,0.0,0.9252224687497375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8845658086121618,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8788614020726415,67,2058.0
115.0,73,2408.0,15.947019867549669,5.888181743994525,0,0.0,1.0,0,0.0,0.9576042202368905,37,1196.0,0.002489180138398149,36,1212.0,0.15503416290379554,0,0.0,1.0,0,0.0,0.9345422302157932,0,0.0,1.0,0,0.0,0.8848462860873569,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8995318291515402,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.853089756905141,73,2408.0
