step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.603015166153726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.57332986682483,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.072837537895762,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.373426002903564,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.646308125132812,0,0.0,1.0,0,0.0,0.9725711343177885,0,0.0,1.0,0,0.0,0.968909371999463,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,11.642032118244648,0,0.0,1.0,0,0.0,0.9680632700605423,0,0.0,1.0,0,0.0,0.9530442314194435,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.894540343273562,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,11.726643127151094,0,0.0,1.0,0,0.0,0.9402513971314528,0,0.0,0.9675501987407766,0,0.0,0.9611151450297675,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9037329605010845,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9504957150628217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.142093900488291,0,0.0,1.0,0,0.0,0.9505280884719086,0,0.0,0.9549256606255367,0,0.0,0.9524814301636243,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9450129923829217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.97570621681223,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
45.0,0,0.0,0.0,11.936914991766923,0,0.0,1.0,0,0.0,0.9237806622355117,0,0.0,0.7631225793044317,0,0.0,0.9139842275062517,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9642419730595583,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9548442189327213,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9935513709637096,0,0.0
50.0,2,5.0,0.06756756756756757,11.527613021652893,0,0.0,1.0,0,0.0,0.9302539453385946,2,5.0,0.4856386890531574,0,0.0,0.9113415958534004,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8927798464814894,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9417637422682553,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9525274452531703,2,5.0
55.0,6,25.0,0.30864197530864196,10.932253872896544,0,0.0,1.0,0,0.0,0.9666729516575451,4,22.0,0.37850381800587496,2,3.0,0.728720629118617,0,0.0,1.0,0,0.0,0.9251554716415876,0,0.0,1.0,0,0.0,0.899131249486221,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9113483438804195,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9484385314902187,6,25.0
60.0,11,68.0,0.7727272727272727,10.643545236107462,0,0.0,1.0,0,0.0,0.9557152183566131,7,50.0,0.40596869492085214,4,18.0,0.695327067996893,0,0.0,1.0,0,0.0,0.972903562241644,0,0.0,1.0,0,0.0,0.8690846302408065,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9189874332681558,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9487092858453925,11,68.0
65.0,13,125.0,1.3157894736842106,10.28246240360385,0,0.0,1.0,0,0.0,0.8931702344747064,9,87.0,0.3115054239554969,4,38.0,0.6352516022176198,0,0.0,1.0,0,0.0,0.943845882602698,0,0.0,1.0,0,0.0,0.9457803702487673,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9004843030366795,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9455174403272647,13,125.0
70.0,20,206.0,1.9807692307692308,9.428294536089185,0,0.0,1.0,0,0.0,0.9041259215090832,12,137.0,0.16644051552612799,8,69.0,0.46739351011025476,0,0.0,1.0,0,0.0,0.9331389717935961,0,0.0,1.0,0,0.0,0.9427766283808267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9471216440897292,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8990409103334421,20,206.0
