step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.604396529725511,0,0.0,0.9848729602064861,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.745265696183065,0,0.0,0.9292457699701892,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.775805274837987,0,0.0,0.939056211626316,0,0.0,1.0,0,0.0,0.9804683145149574,0,0.0,1.0,0,0.0
20.0,1,1.0,0.14285714285714285,8.18814434013547,1,1.0,0.547763061775851,0,0.0,1.0,0,0.0,0.9731684083203528,0,0.0,1.0,1,1.0
25.0,3,14.0,1.5555555555555556,6.970644640118359,3,14.0,0.18908842999033967,0,0.0,0.9814732113590224,0,0.0,0.9482198155580841,0,0.0,1.0,3,14.0
30.0,1,5.0,0.38461538461538464,8.679147194890385,1,20.0,0.36693104615659244,0,0.0,0.9142675139211174,0,0.0,0.9387418003354513,0,0.0,1.0,1,20.0
35.0,1,5.0,0.35714285714285715,10.924436509211528,1,10.0,0.6774571794668042,0,2.0,0.8991108586081926,0,0.0,0.7259600461369019,0,0.0,1.0,1,12.0
40.0,2,5.0,0.38461538461538464,9.185594620343458,1,8.0,0.3489234781719068,0,2.0,0.9322241977891359,1,2.0,0.002241761088108724,0,0.0,0.9669185794847329,2,12.0
45.0,4,21.0,1.75,6.931894749568506,2,18.0,0.0,1,3.0,0.16339072676011526,1,9.0,0.6580448552237103,0,0.0,0.9171782921385114,4,30.0
50.0,6,46.0,3.066666666666667,7.698750874597672,2,28.0,0.31315534969129216,3,13.0,0.22554562931817446,1,14.0,0.7565877962041603,0,0.0,1.0,6,55.0
55.0,6,76.0,4.0,8.536398475499116,2,38.0,0.5719243865495561,3,28.0,0.23417494202656639,1,17.0,0.7542161312203495,0,0.0,1.0,6,83.0
60.0,6,106.0,5.578947368421052,7.97209673843016,2,48.0,0.600889666684883,3,43.0,0.25,1,22.0,0.4676455228432634,0,0.0,1.0,6,113.0
65.0,8,142.0,7.473684210526316,6.628075559544087,2,58.0,0.5582928255695139,3,58.0,0.45155163704375206,3,33.0,0.3205317846243205,0,0.0,0.970999139495432,8,149.0
70.0,9,186.0,9.3,7.184730062155491,2,68.0,0.3175684935307284,3,73.0,0.4659101045433409,4,52.0,0.470627777110048,0,0.0,0.9873699024082618,9,193.0
75.0,7,158.0,7.523809523809524,6.843356364051853,0,33.0,0.2991157539516612,3,88.0,0.38971631564134673,4,72.0,0.3756304484312764,0,0.0,0.9612545545277384,7,193.0
80.0,8,195.0,8.478260869565217,7.792438672826043,0,0.0,1.0,3,105.0,0.5071563618212956,5,94.0,0.24731743794839023,0,0.0,0.9004190774760104,8,199.0
85.0,8,235.0,9.791666666666666,8.334194112100269,0,0.0,0.9399377606336728,3,120.0,0.6034760280630047,5,119.0,0.0,0,0.0,0.9103290110255781,8,239.0
90.0,9,277.0,13.85,5.675845169485962,0,0.0,0.7226269496254142,4,137.0,0.16664781037275941,5,144.0,0.0,0,0.0,0.9445714351764678,9,281.0
95.0,12,331.0,14.391304347826088,6.04676536202482,1,1.0,1.3752750516394498e-05,6,165.0,0.23059269108758929,5,169.0,0.26120133692073316,0,0.0,0.9339653433591444,12,335.0
100.0,12,391.0,19.55,4.702953344593405,1,6.0,0.0,6,195.0,0.23979847033343094,5,194.0,0.13465723082710518,0,0.0,0.9383410370170742,12,395.0
105.0,13,455.0,21.666666666666668,4.331435000673129,1,11.0,0.626329013728959,6,225.0,0.13582351763148376,6,223.0,0.0013899967779539156,0,0.0,0.9341194192969483,13,459.0
110.0,14,525.0,25.0,4.345765041479649,1,16.0,0.7597269152878707,6,255.0,0.0,7,258.0,0.0,0,0.0,0.9680268353190059,14,529.0
115.0,15,597.0,27.136363636363637,3.692822907973286,2,23.0,0.3407942077118455,6,285.0,0.0,7,293.0,0.11353341999165843,0,0.0,0.952885755245296,15,601.0
120.0,16,674.0,29.304347826086957,3.0463677790542256,3,35.0,0.2120291474297304,6,315.0,0.13192134246366896,7,328.0,0.12514924322520254,0,0.0,0.9530306675550613,16,678.0
125.0,18,764.0,33.21739130434783,2.9116753482986457,4,55.0,0.19262830106586037,6,345.0,0.23682144011764755,8,368.0,0.106200887586194,0,0.0,1.0,18,768.0
130.0,16,790.0,34.34782608695652,2.7659549339414244,2,37.0,0.09794905077601904,6,375.0,0.14068717316515356,8,408.0,0.0,0,0.0,0.917469303350078,16,820.0
135.0,15,855.0,37.17391304347826,4.305959965328312,1,6.0,1.117672215937428e-05,6,407.0,0.2959456307580516,8,448.0,0.0,0,0.0,0.9679643934851909,15,861.0
140.0,14,919.0,39.95652173913044,3.7497000601247445,0,0.0,0.9418424691379459,6,437.0,0.262595716780288,8,488.0,0.0,0,0.0,0.9893328107077962,14,925.0
145.0,17,999.0,39.96,3.7761057326704877,0,0.0,0.9466792377268805,9,477.0,0.1495098823543879,8,530.0,0.10837523383246182,0,0.0,1.0,17,1007.0
150.0,18,1089.0,43.56,3.5524644686556694,0,0.0,0.8354306525893832,10,527.0,0.15000594812866222,8,570.0,0.10910698741057756,0,0.0,1.0,18,1097.0
155.0,19,1181.0,49.208333333333336,2.5365548829804125,1,2.0,0.5213823804691285,10,577.0,0.0,8,608.0,0.0,0,0.0,0.9186403115732741,19,1187.0
160.0,20,1279.0,53.291666666666664,2.2460506281528647,2,10.0,0.0004291052329835386,10,627.0,0.0,8,648.0,0.10594740472271437,0,0.0,0.9380754234515869,20,1285.0
165.0,20,1379.0,59.95652173913044,1.741668138153789,2,20.0,0.0,10,677.0,0.0,8,688.0,0.10769375553833829,0,0.0,1.0,20,1385.0
170.0,20,1479.0,59.16,2.5402948727626806,2,30.0,0.4202384535556939,10,727.0,0.0,8,728.0,0.0,0,0.0,1.0,20,1485.0
175.0,20,1579.0,63.16,2.4331370006669526,2,40.0,0.5192487927235572,10,777.0,0.09090909090909091,8,768.0,0.0,0,0.0,1.0,20,1585.0
180.0,21,1682.0,67.28,1.4665210883779216,3,53.0,0.20230114867339988,10,827.0,0.08248078242703495,8,808.0,0.0,0,0.0,1.0,21,1688.0
185.0,22,1792.0,66.37037037037037,2.3759124954278352,4,73.0,0.320155301835015,10,877.0,0.16025329923364873,8,848.0,0.0954650330799331,0,0.0,1.0,22,1798.0
190.0,23,1903.0,65.62068965517241,2.524505580233735,4,93.0,0.19107637619213297,10,927.0,0.19227612381596645,9,889.0,0.09026150045335594,0,0.0,0.9407912921506667,23,1909.0
195.0,20,1920.0,61.935483870967744,3.212568925915274,1,68.0,0.27630082984012094,10,977.0,0.24790995622036385,9,934.0,0.09850526983154678,0,0.0,0.9303104617555318,20,1979.0
200.0,20,2004.0,62.625,4.462086799944089,1,19.0,0.5848093285301809,10,1029.0,0.2409007525725341,9,979.0,0.0,0,0.0,0.8845149448540303,20,2027.0
205.0,22,2099.0,61.73529411764706,3.568726479445478,1,16.0,0.33237616755075733,12,1082.0,0.13065632534434465,9,1024.0,0.0,0,0.0,0.8664391291264633,22,2122.0
210.0,24,2217.0,65.20588235294117,3.5254849367058996,2,26.0,3.4998738087213885e-05,13,1145.0,0.11856629978695848,9,1071.0,0.22930105469615672,0,0.0,0.7503933170118002,24,2242.0
