step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.950298219275268,0,0.0,0.8483955816236954,0,0.0,0.9943032672140334,0,0.0,0.9422536183029494,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.674806111569167,0,0.0,0.9022061380668825,0,0.0,0.9772170865631075,0,0.0,0.9103380094962362,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.43661438913647,0,0.0,0.6994930347486108,0,0.0,0.995293085217337,0,0.0,0.5050241678047513,0,0.0,0.9612897069275894,0,0.0
20.0,3,11.0,1.1,7.954205104080787,2,6.0,0.010386037219272849,0,0.0,0.9994291496314452,1,5.0,0.6837926691355207,0,0.0,0.908388306377711,3,11.0
25.0,1,10.0,1.0,8.546141410636267,0,9.0,0.18800165579602843,0,0.0,1.0,1,10.0,0.6045224489163956,0,0.0,0.9635051869449249,1,19.0
30.0,2,18.0,1.5,10.71946097084699,0,0.0,1.0,0,2.0,0.9628407250842832,2,18.0,0.00010821445823854562,0,0.0,0.9995625649564668,2,20.0
35.0,2,28.0,2.3333333333333335,10.429253948918964,0,0.0,0.9845349251473714,0,2.0,0.9167293250103316,2,28.0,0.0,0,0.0,1.0,2,30.0
40.0,3,40.0,3.076923076923077,8.75055311935224,0,0.0,0.9658093972199514,1,4.0,0.41295582459626123,2,38.0,0.3333333333333333,0,0.0,0.9734396538840526,3,42.0
45.0,6,60.0,3.75,7.9356090309200145,1,1.0,0.7638351592338296,3,13.0,0.3815868218832151,2,48.0,0.47302035996051806,0,0.0,0.9759043258985832,6,62.0
50.0,5,84.0,4.421052631578948,8.214961136249489,0,0.0,0.8397171462407963,3,28.0,0.18657930175105816,2,58.0,0.41451690346497866,0,0.0,0.9928331179958283,5,86.0
55.0,8,115.0,5.476190476190476,6.777414783559359,1,2.0,0.52988170413564,3,45.0,0.39219989291763846,4,72.0,0.18703056846678645,0,0.0,0.8576398130320595,8,119.0
60.0,7,148.0,6.434782608695652,5.385095012789398,0,5.0,0.12224407288379752,3,60.0,0.5549689943143442,4,92.0,0.23398481132449878,0,0.0,0.8493214209676442,7,157.0
65.0,12,201.0,8.04,6.184213462856617,3,12.0,0.30650963771454803,4,77.0,0.3479485207741355,5,118.0,0.3990234594046459,0,0.0,0.9407934525528571,12,207.0
70.0,12,242.0,9.307692307692308,5.499311947018143,1,17.0,0.3455527708238107,5,100.0,0.14897198486975033,6,145.0,0.33267836787084276,0,0.0,0.9484987811807901,12,262.0
75.0,13,304.0,12.16,5.817742417356274,1,8.0,0.4647239047744227,5,127.0,0.30554818502092246,7,175.0,0.20536420934522304,0,0.0,0.9371938331614982,13,310.0
