step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.797879346961633,0,0.0,0.917520019013135,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.032019315472636,0,0.0,0.9224250698348407,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,13.507160362955407,0,0.0,0.8541510939814149,0,0.0,0.9892228858241562,0,0.0,0.9580561786953653,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,13.806718525337535,0,0.0,0.9022591477084981,0,0.0,0.9466691080689609,0,0.0,0.9549865137878902,0,0.0,1.0,0,0.0
25.0,1,2.0,0.18181818181818182,10.88843413503338,0,0.0,0.9235130620683258,0,0.0,0.8104868974799709,1,2.0,0.6451035935263166,0,0.0,1.0,1,2.0
30.0,3,11.0,0.8461538461538461,8.534359842223942,0,0.0,0.9453625233434649,1,3.0,0.49113473668866675,2,8.0,0.4844241909886137,0,0.0,1.0,3,11.0
35.0,6,34.0,2.125,6.098380046436672,0,0.0,0.9499666280979685,3,13.0,0.007655461874897692,3,21.0,0.18786242096134456,0,0.0,0.9459274709095731,6,34.0
40.0,9,76.0,4.470588235294118,5.6611874196511005,0,0.0,0.7022501024290838,4,32.0,0.18860030861996682,5,44.0,0.16533273892833647,0,0.0,0.9991387122751573,9,76.0
45.0,11,126.0,5.7272727272727275,6.161445471934012,2,5.0,0.609022697508716,4,52.0,0.1959772577404907,5,69.0,0.3256625038855081,0,0.0,1.0,11,126.0
50.0,10,167.0,7.260869565217392,4.771567256809065,0,4.0,0.5727514200975667,4,72.0,0.1637800776963967,6,95.0,0.27083550410614365,0,0.0,1.0,10,171.0
55.0,12,224.0,8.96,4.557314571542931,0,0.0,0.6439556903441432,5,97.0,0.048592411095669065,7,129.0,0.3312117255319078,0,0.0,1.0,12,226.0
60.0,16,294.0,10.137931034482758,5.052492440720931,1,1.0,0.7286030031001373,6,125.0,0.1428592087292138,9,170.0,0.31982086930007614,0,0.0,1.0,16,296.0
65.0,17,377.0,12.566666666666666,5.182268560382396,1,6.0,0.6451841171763183,6,157.0,0.3847031560759063,10,216.0,0.16138108515959265,0,0.0,1.0,17,379.0
70.0,19,457.0,13.848484848484848,4.433542168169316,1,2.0,0.5221120757465132,7,188.0,0.34928186452074866,11,269.0,0.0,0,0.0,1.0,19,459.0
75.0,21,560.0,16.0,4.617517646819716,2,12.0,0.37058869764271607,8,226.0,0.18363175897660622,11,326.0,0.192039067702824,0,0.0,0.9143521593996358,21,564.0
80.0,20,648.0,20.25,3.4737604490510474,0,9.0,0.08025240827145114,9,271.0,0.09678254728723533,11,381.0,0.18972731021820347,0,0.0,0.9072565559544894,20,661.0
