step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.373084449022032,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.808367815377434,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.769294086549367,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.827220234731932,0,0.0,0.953641948802872,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9847245947763504,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,12.11230684959836,0,0.0,0.9736591972747397,0,0.0,0.9613566517782006,0,0.0,1.0,0,0.0,0.9617411823171954,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9682708894097853,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,12.023920064047338,0,0.0,0.9557429704635373,0,0.0,0.9375550170408212,0,0.0,1.0,0,0.0,0.9511123866271856,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9704277855460504,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,12.101689173380626,0,0.0,0.94143355076412,0,0.0,0.9611504245092289,0,0.0,0.9919273845989822,0,0.0,0.9423526124490302,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9843506102513624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.963377807515348,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,11.95409361618584,0,0.0,0.9493969940611553,0,0.0,0.8054594246601476,0,0.0,0.9824421302192702,0,0.0,0.8815835723388908,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9580736992333267,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9217626100191101,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
45.0,2,8.0,0.08695652173913043,11.528152535038204,0,0.0,0.9082846255405768,1,4.0,0.784959221759868,0,0.0,0.903065791997004,1,4.0,0.833346471385713,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9386123893789634,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9530483218917499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9413071530474321,2,8.0
50.0,6,26.0,0.25742574257425743,10.957722678972209,0,0.0,0.9464254628681237,2,10.0,0.6968587471813182,1,2.0,0.790595301084151,3,14.0,0.6429181420998253,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9370639226754204,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.945875977949055,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9398328069076287,6,26.0
55.0,10,69.0,0.6216216216216216,10.33651196492186,0,0.0,0.9692376067020064,3,23.0,0.5840581467290705,1,7.0,0.5965767943121297,6,39.0,0.601852547459469,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9388145801919376,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8547442387187228,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9381636004073209,10,69.0
60.0,19,149.0,1.2416666666666667,9.644832355390069,0,0.0,0.9484283264654456,7,52.0,0.4906911595458492,6,28.0,0.4591708301096357,6,69.0,0.44260185564167037,0,0.0,1.0,0,0.0,0.9593000007101602,0,0.0,1.0,0,0.0,0.9506783988090286,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9220039564810268,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465336777349005,19,149.0
