step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.568741863456028,0,0.0,0.9114085082935842,0,0.0,0.9460249143948597,0,0.0,0.9334069625635356,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.451988789610994,0,0.0,0.8150761397083786,0,0.0,0.9809449466607978,0,0.0,0.7704160368640096,0,0.0,1.0,0,0.0
15.0,1,1.0,0.03225806451612903,9.505322900209622,0,0.0,0.6178536759905013,0,0.0,0.9824455113442451,1,1.0,0.6028952030135646,0,0.0,0.9551715609309523,1,1.0
20.0,4,15.0,0.36585365853658536,7.103078597421153,1,4.0,0.4137980321535959,0,0.0,0.7681029540303581,3,13.0,0.44630492694008667,0,0.0,0.9513861978671165,4,17.0
25.0,9,48.0,0.9411764705882353,6.74022480595666,3,11.0,0.3632011209391658,0,2.0,0.8538573722810624,6,38.0,0.27670662244323035,0,0.0,0.8930582162009567,9,51.0
30.0,13,85.0,1.3709677419354838,5.827756029707349,4,21.0,0.23659802036685487,0,2.0,0.8028723626361062,9,77.0,0.13053095069228438,0,0.0,0.9594603946681332,13,100.0
35.0,17,146.0,2.085714285714286,4.894415199346077,4,31.0,0.17282423874412783,1,4.0,0.6606764066230126,12,134.0,0.12674656134586343,0,0.0,0.8525838960488237,17,169.0
40.0,25,229.0,3.136986301369863,4.462923519786873,6,49.0,0.13934613119020375,4,17.0,0.5293422610779592,15,203.0,0.1430033133958703,0,0.0,0.8235767664130131,25,269.0
45.0,28,338.0,4.333333333333333,4.304661041289772,6,64.0,0.11376244907930858,4,39.0,0.554036139693008,18,285.0,0.04890045835449426,0,0.0,0.8158032667563321,28,388.0
50.0,30,451.0,5.6375,4.141850273192198,7,83.0,0.11034535566069036,4,59.0,0.46406980907068535,19,379.0,8.23677483862709e-06,0,0.0,0.8378850474604672,30,521.0
55.0,32,575.0,7.012195121951219,4.15075277267472,8,91.0,0.10768728627624359,5,83.0,0.33316464158505465,19,476.0,0.08474406372350403,0,0.0,0.7719946619421835,32,650.0
