step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.741102896101149,0,0.0,0.928539687288291,0,0.0,0.9729052083939629,0,0.0,0.7339667847573702,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.619997660412995,0,0.0,0.7735312213539007,0,0.0,0.9126830385430418,0,0.0,0.6978782750096881,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.667118255199602,0,0.0,0.6848619444270192,0,0.0,0.7308005710267584,0,0.0,0.6958315335688349,0,0.0,0.8884827388057301,0,0.0
20.0,5,17.0,0.4146341463414634,7.792555372473832,3,11.0,0.4849993666195566,0,0.0,0.7645518026004308,2,6.0,0.3754641256605016,0,0.0,0.9428714848305425,5,17.0
25.0,11,37.0,0.7708333333333334,6.332420888044805,5,23.0,0.3295948914103968,0,0.0,0.7703763184255717,6,27.0,0.20841884106896133,0,0.0,0.8805125833804718,11,50.0
30.0,17,87.0,1.4745762711864407,5.905884412045195,7,38.0,0.31058040877190407,1,4.0,0.5289592427840388,9,64.0,0.2799073718137338,0,0.0,0.8239457540707652,17,106.0
35.0,18,142.0,2.0579710144927534,4.917524902861711,5,62.0,0.17617120911080988,3,15.0,0.5164329984081798,10,111.0,0.24203432900491528,0,0.0,0.759388321316281,18,188.0
40.0,24,223.0,2.973333333333333,4.3059485921881056,6,74.0,0.1253987238845715,4,37.0,0.49516493572728215,14,168.0,0.0770986536329113,0,0.0,0.7824569423735781,24,279.0
45.0,27,318.0,3.975,4.226440932745821,7,93.0,0.11964612314290934,4,57.0,0.49468131536574345,16,242.0,0.002407444823762487,0,0.0,0.8784017081125549,27,392.0
50.0,33,439.0,5.4875,3.8551910227955646,8,105.0,0.10552088915627325,6,82.0,0.324415993283399,19,335.0,0.11819352331790599,0,0.0,0.8409672276758625,33,522.0
55.0,37,596.0,7.45,3.961443046976734,11,138.0,0.10148146615110304,7,116.0,0.38157886600220176,19,430.0,0.16119310709625373,0,0.0,0.7481463201768913,37,684.0
60.0,41,783.0,9.548780487804878,3.734166026230691,15,201.0,0.07005634787674613,7,151.0,0.4216594050483716,19,523.0,0.09034052366540266,0,0.0,0.7822960786656655,41,875.0
65.0,43,971.0,11.841463414634147,3.463614374856331,17,266.0,0.06729985108826231,7,186.0,0.350690187221853,19,618.0,0.0,0,0.0,0.824170051251756,43,1070.0
70.0,45,1169.0,14.08433734939759,3.393617901452003,19,322.0,0.060513318790920735,7,221.0,0.3880121906656092,19,715.0,0.08672731874121234,0,0.0,0.7830530055193043,45,1258.0
75.0,46,1390.0,16.547619047619047,3.821498780231698,20,390.0,0.06562333402181905,7,256.0,0.3817856181184171,19,810.0,0.18993635330135009,0,0.0,0.847990066334702,46,1456.0
80.0,45,1613.0,19.670731707317074,4.20599573601181,19,475.0,0.11577307569192835,7,291.0,0.36583260150482705,19,903.0,0.2287758883376561,0,0.0,0.7647176269837244,45,1669.0
85.0,45,1838.0,22.414634146341463,4.734169737726343,19,559.0,0.17848631207473992,7,326.0,0.3625985031350322,19,998.0,0.20451852397891368,0,0.0,0.7381631690397911,45,1883.0
90.0,45,2063.0,25.158536585365855,4.903784965592153,19,650.0,0.18585930798272926,7,361.0,0.3795212509826201,19,1093.0,0.19899835608597183,0,0.0,0.7243257658855152,45,2104.0
95.0,45,2288.0,27.902439024390244,4.869018659681607,19,744.0,0.18825762265475882,7,396.0,0.35192859813581023,19,1188.0,0.21489644444615633,0,0.0,0.7060925058258494,45,2328.0
100.0,45,2513.0,29.564705882352943,4.946928095160882,19,838.0,0.1734142207869532,7,431.0,0.388277988756714,19,1283.0,0.2030644493717961,0,0.0,0.688014516634431,45,2552.0
105.0,45,2738.0,31.837209302325583,4.958190035444056,19,933.0,0.14848743480504692,7,466.0,0.3024089975275365,19,1378.0,0.18730236880646406,0,0.0,0.7510442702550185,45,2777.0
110.0,45,2963.0,35.273809523809526,4.599869881855039,19,1028.0,0.14237764872721817,7,501.0,0.3169703568379981,19,1473.0,0.16047286740966013,0,0.0,0.772413416413407,45,3002.0
115.0,48,3197.0,38.05952380952381,4.391569153505629,22,1132.0,0.13654292608279714,7,536.0,0.29333940277475046,19,1568.0,0.07659972545619174,0,0.0,0.725299096930457,48,3236.0
120.0,50,3444.0,41.0,3.8054501843590365,24,1249.0,0.09149858855311598,7,571.0,0.290760707838193,19,1663.0,0.0,0,0.0,0.7287483275328229,50,3483.0
125.0,50,3663.0,44.670731707317074,3.4066464693193974,24,1359.0,0.06726624349525517,7,606.0,0.2948662153471173,19,1758.0,0.0,0,0.0,0.7793714805161697,50,3723.0
130.0,47,3869.0,47.76543209876543,3.482069208005828,21,1449.0,0.06885986828816319,7,641.0,0.2964382951335223,19,1855.0,0.08403367784974666,0,0.0,0.8170101709919578,47,3945.0
135.0,46,4090.0,51.125,3.9015744440810307,20,1530.0,0.06437309513615642,7,676.0,0.3249175217736677,19,1950.0,0.19189516089194944,0,0.0,0.8628625446035683,46,4156.0
140.0,45,4313.0,53.24691358024691,4.219463018267674,19,1617.0,0.10941966466737843,7,711.0,0.344477139878203,19,2043.0,0.21450179137748424,0,0.0,0.8623585782011229,45,4371.0
145.0,45,4538.0,56.725,4.487059081931244,19,1700.0,0.15515499505383493,7,746.0,0.28682971933723184,19,2138.0,0.1918885499434824,0,0.0,0.8527609675277842,45,4584.0
150.0,46,4765.0,59.5625,4.320619646810467,20,1798.0,0.15982441703013212,7,781.0,0.31229593357289936,19,2233.0,0.14770941744797006,0,0.0,0.8506971946723793,46,4812.0
155.0,48,5001.0,63.30379746835443,3.703411151829807,22,1904.0,0.0885627775590767,7,816.0,0.2656699361027649,19,2328.0,0.03481664442280794,0,0.0,0.8073473918890203,48,5048.0
160.0,51,5252.0,68.20779220779221,3.1528824256724186,25,2025.0,0.06810227130597886,7,851.0,0.29960767623719914,19,2423.0,0.0,0,0.0,0.7731703375893668,51,5299.0
