step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.818403507464195,0,0.0,0.9525139366994831,0,0.0,0.959061295633076,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.758027269780541,0,0.0,0.7872351568284404,0,0.0,0.8601188089170002,0,0.0,0.9223702591264391,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.688398891499034,0,0.0,0.703963665959068,0,0.0,0.8169293297288996,0,0.0,0.8639594949000482,0,0.0,0.9382323684583632,0,0.0
20.0,2,3.0,0.09375,8.704871966274233,1,1.0,0.5141411235579149,0,0.0,0.8029059870497502,1,2.0,0.41764371995290067,0,0.0,0.8747041681961262,2,3.0
25.0,5,14.0,0.34146341463414637,7.079372227848128,2,4.0,0.35116550384463197,0,0.0,0.7129269973982512,3,12.0,0.3265285713237535,0,0.0,0.8892818979657986,5,16.0
30.0,9,51.0,1.0408163265306123,7.147166856944296,3,14.0,0.34758328076844797,2,7.0,0.520930396341178,4,33.0,0.5619260276603095,0,0.0,0.9171401296064088,9,54.0
35.0,14,90.0,1.5789473684210527,5.89172626781884,5,29.0,0.2618963247009788,4,24.0,0.4433608900546683,5,54.0,0.4545572267915762,0,0.0,0.7944180404873343,14,107.0
40.0,16,154.0,2.3333333333333335,5.748831906323645,5,40.0,0.20966721309722136,4,46.0,0.5346202539487259,7,82.0,0.24916719494297107,0,0.0,0.8100064245496496,16,168.0
45.0,21,219.0,3.0416666666666665,4.833303409675717,8,62.0,0.17180362229599758,4,66.0,0.5476093058792194,9,124.0,0.13818999193016768,0,0.0,0.7273333869273072,21,252.0
50.0,26,301.0,3.858974358974359,3.8874310927523825,8,79.0,0.11190284343645152,6,91.0,0.37327460882396446,12,181.0,0.11591485337436072,0,0.0,0.7655528495345489,26,351.0
55.0,32,404.0,5.05,3.6634942072428047,9,106.0,0.09865443481500162,7,125.0,0.3219045664883292,16,253.0,0.1387407549143741,0,0.0,0.7218801283535453,32,484.0
60.0,36,529.0,6.2976190476190474,3.9122685596366282,11,134.0,0.10421908511189854,7,162.0,0.4050391705323327,18,336.0,0.04019414711987808,0,0.0,0.7623013988821556,36,632.0
65.0,36,658.0,7.833333333333333,3.644991201753745,10,166.0,0.09028297197126818,7,197.0,0.34507926508303616,19,431.0,0.0,0,0.0,0.8073878360688217,36,794.0
70.0,40,805.0,9.583333333333334,3.794717827468228,11,185.0,0.09472003448285152,10,240.0,0.2864674807085142,19,528.0,0.08428182092032523,0,0.0,0.8314034734264181,40,953.0
75.0,38,940.0,11.325301204819278,3.6953812446516796,9,218.0,0.09748204428514344,10,290.0,0.3472166804993848,19,623.0,0.12959164356582514,0,0.0,0.7298260984435245,38,1131.0
80.0,39,1093.0,12.858823529411765,4.009454172722998,10,242.0,0.11028414818158798,10,342.0,0.4032280932963678,19,716.0,0.047825904485950546,0,0.0,0.715398053294515,39,1300.0
85.0,37,1224.0,14.4,3.5483240373774896,7,251.0,0.11705337387342112,11,393.0,0.24424570644157212,19,811.0,0.0,0,0.0,0.7146977077183899,37,1455.0
90.0,41,1383.0,15.715909090909092,3.648818711839132,8,244.0,0.12209381452792728,14,459.0,0.2387439301420266,19,908.0,0.12447385417030747,0,0.0,0.7076341961151272,41,1611.0
95.0,38,1536.0,17.454545454545453,3.903124050387386,5,237.0,0.13784540842743084,14,529.0,0.23639865154936848,19,1003.0,0.16433097846812758,0,0.0,0.7548018384503349,38,1769.0
100.0,38,1707.0,18.75824175824176,3.9033931743430825,5,232.0,0.13995273246098122,14,601.0,0.2524190877340957,19,1096.0,0.08808140906423245,0,0.0,0.7395689223029,38,1929.0
105.0,40,1880.0,20.65934065934066,3.596129344376426,5,236.0,0.12053882670598615,16,678.0,0.18969076007305782,19,1191.0,0.0,0,0.0,0.8456107820280319,40,2105.0
110.0,42,2065.0,22.944444444444443,3.4831499515269053,6,217.0,0.10582424211642022,17,763.0,0.16074238259122714,19,1288.0,0.0861796185947884,0,0.0,0.8189620927119404,42,2268.0
115.0,42,2240.0,24.615384615384617,3.5760539772226094,6,227.0,0.1068046066408359,17,848.0,0.18955356608528232,19,1383.0,0.12978334390923918,0,0.0,0.7771931792508804,42,2458.0
120.0,47,2435.0,26.75824175824176,3.048292379173132,10,268.0,0.06882574401187627,18,937.0,0.18156981987926865,19,1476.0,0.044570783939864175,0,0.0,0.8127669574760653,47,2681.0
125.0,48,2636.0,28.967032967032967,3.0882220713074657,11,297.0,0.06604351501022969,18,1027.0,0.1971498241111612,19,1571.0,0.0,0,0.0,0.8327194273115349,48,2895.0
130.0,49,2842.0,30.559139784946236,3.361154342218902,12,307.0,0.07116073318555426,18,1117.0,0.21810111061830295,19,1668.0,0.12606469199578618,0,0.0,0.8429646438836219,49,3092.0
135.0,49,3068.0,33.34782608695652,3.0861910533851895,12,367.0,0.05444869406924149,18,1207.0,0.19997017865335484,19,1761.0,0.09085158737816719,0,0.0,0.8778674704931813,49,3335.0
140.0,57,3330.0,36.19565217391305,2.7834621982383636,20,449.0,0.03834133259558802,18,1297.0,0.15386672194843787,19,1856.0,0.04480869184565005,0,0.0,0.8465715428973843,57,3602.0
145.0,60,3600.0,39.56043956043956,2.718066209734042,23,527.0,0.04202489492609077,18,1387.0,0.16938458117669686,19,1951.0,4.2682612539563966e-07,0,0.0,0.8140856967175472,60,3865.0
150.0,58,3862.0,41.526881720430104,3.0155840965102305,21,582.0,0.05724569870711582,18,1477.0,0.20210300166494014,19,2048.0,0.11996641586967721,0,0.0,0.804850747837234,58,4107.0
155.0,58,4141.0,43.589473684210525,3.460296314424103,21,634.0,0.06267724709867883,18,1567.0,0.20512607969559432,19,2143.0,0.17541071260026653,0,0.0,0.8593573144244562,58,4344.0
160.0,56,4417.0,46.98936170212766,3.693393556745531,19,709.0,0.10233448641265816,18,1657.0,0.19960501746009002,19,2236.0,0.20108356418303885,0,0.0,0.9109911154656842,56,4602.0
165.0,56,4697.0,51.05434782608695,4.124651962414941,19,788.0,0.13373412252403513,18,1747.0,0.15980251742620116,19,2331.0,0.2023606877966383,0,0.0,0.9353327975748712,56,4866.0
170.0,56,4977.0,54.09782608695652,4.342958026703829,19,874.0,0.16859111936720012,18,1837.0,0.20413040103237634,19,2426.0,0.19395199075172098,0,0.0,0.8657095766658485,56,5137.0
175.0,56,5257.0,55.92553191489362,4.481453265675665,19,967.0,0.19556127974842277,18,1927.0,0.21483888600783083,19,2521.0,0.18808223524773077,0,0.0,0.7844653004952173,56,5415.0
180.0,56,5537.0,58.90425531914894,4.557985173846128,19,1062.0,0.15599532085768103,18,2017.0,0.2312424324134236,19,2616.0,0.20416911520586895,0,0.0,0.7967386556048003,56,5695.0
185.0,56,5817.0,62.54838709677419,4.436155662129282,19,1157.0,0.14842744208630618,18,2107.0,0.23225940161724654,19,2711.0,0.20801665258181098,0,0.0,0.7218026882634361,56,5975.0
190.0,57,6098.0,63.520833333333336,4.310545060608518,20,1253.0,0.14130914973625192,18,2197.0,0.22059029578194206,19,2806.0,0.1593597774335519,0,0.0,0.6722566297813595,57,6256.0
195.0,58,6385.0,67.92553191489361,3.9540964290668073,21,1355.0,0.11646321048967417,18,2287.0,0.2262187062887867,19,2901.0,0.08832299643374278,0,0.0,0.6914754458900106,58,6543.0
200.0,57,6659.0,70.09473684210526,3.6141730921531616,20,1452.0,0.08461488906466562,18,2377.0,0.21535895044689718,19,2996.0,0.0,0,0.0,0.7425252110115164,57,6825.0
205.0,56,6937.0,74.59139784946237,3.634254414080756,19,1539.0,0.11306105829495516,18,2467.0,0.20770622453635745,19,3093.0,0.0767821690992111,0,0.0,0.7528484302605613,56,7099.0
210.0,56,7217.0,77.60215053763442,4.048819046338345,19,1632.0,0.13864498923320095,18,2557.0,0.20070704243751503,19,3188.0,0.19597222466088904,0,0.0,0.732017583781021,56,7377.0
215.0,56,7497.0,79.75531914893617,4.276549478283117,19,1727.0,0.1636752981836337,18,2647.0,0.1723847595809187,19,3281.0,0.1779740367077102,0,0.0,0.6813061246018582,56,7655.0
220.0,56,7777.0,80.17525773195877,4.55408587021894,19,1822.0,0.17765351220184392,18,2737.0,0.19842870527015194,19,3376.0,0.20538759249137534,0,0.0,0.7345299231739534,56,7935.0
225.0,56,8057.0,83.92708333333333,4.440243692475401,19,1917.0,0.18747933137558903,18,2827.0,0.1934201168224755,19,3471.0,0.18708643579962572,0,0.0,0.7267671210596562,56,8215.0
230.0,56,8337.0,85.94845360824742,4.479363177315412,19,2012.0,0.1947948874495037,18,2917.0,0.19456177761476176,19,3566.0,0.17405865116783148,0,0.0,0.7383727990905092,56,8495.0
235.0,56,8617.0,89.76041666666667,4.521354231409037,19,2107.0,0.1787888668164975,18,3008.0,0.15691152467081587,19,3661.0,0.18970388352077647,0,0.0,0.7820779388722638,56,8776.0
240.0,56,8897.0,93.65263157894736,4.471153374236149,19,2202.0,0.19171999513738716,18,3098.0,0.18818897384944402,19,3756.0,0.18901404001317074,0,0.0,0.8244943950519165,56,9056.0
245.0,56,9177.0,94.6082474226804,4.545047431788898,19,2297.0,0.21105075246018817,18,3188.0,0.21125865969802857,19,3851.0,0.20682964548601707,0,0.0,0.7894781212003368,56,9336.0
250.0,56,9457.0,97.49484536082474,4.526601427578267,19,2392.0,0.18471437625728182,18,3277.0,0.20225895849171902,19,3946.0,0.192505224078979,0,0.0,0.8100682326448908,56,9615.0
255.0,56,9737.0,100.38144329896907,4.521877672914485,19,2487.0,0.15716452525144434,18,3367.0,0.19013893506875454,19,4041.0,0.20870148958420015,0,0.0,0.8710911966246935,56,9895.0
