step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.088250454052373,0,0.0,0.8095770290824875,0,0.0,0.7768840546803863,0,0.0,0.8960832195320986,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.295897666400693,0,0.0,0.8150686259303402,0,0.0,0.8601260398442493,0,0.0,0.850277401192257,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.764045574390098,0,0.0,0.7561684916366506,0,0.0,0.8743318997542074,0,0.0,0.534474553417518,0,0.0,0.9632479430255648,0,0.0
20.0,5,16.0,0.4,8.641902098180177,1,3.0,0.6658531593188616,0,0.0,0.7825703030927591,4,13.0,0.3395328762644846,0,0.0,0.8776418691004404,5,16.0
25.0,6,36.0,0.75,7.129716015468329,0,0.0,0.5090510250846251,0,0.0,0.7586684792921056,6,36.0,0.15101682286143642,0,0.0,0.8539453591728776,6,36.0
30.0,13,87.0,1.5818181818181818,5.423633759155458,3,10.0,0.31606349411941487,1,2.0,0.4755648481064322,9,77.0,0.21963562525708955,0,0.0,0.8880429936363254,13,89.0
35.0,20,155.0,2.5,4.912967407154977,3,21.0,0.30021817091658337,4,17.0,0.42590353315008217,13,132.0,0.19533100383555582,0,0.0,0.8322714536391752,20,170.0
40.0,26,259.0,3.5972222222222223,5.037009554542018,5,30.0,0.26850253145370573,5,44.0,0.5131704803557213,16,204.0,0.12247631532080676,0,0.0,0.8018884735029509,26,278.0
45.0,29,372.0,4.769230769230769,4.4022057799974315,5,50.0,0.19449013088676353,5,69.0,0.4518248540152036,19,292.0,0.0003515409570458385,0,0.0,0.7961231805549349,29,411.0
50.0,33,506.0,6.405063291139241,3.861376161724027,7,65.0,0.13029971138598725,7,98.0,0.32257994329413997,19,389.0,0.08600101227696018,0,0.0,0.831426711457582,33,552.0
55.0,33,637.0,7.674698795180723,3.9089216271249385,6,80.0,0.11656450641885699,8,137.0,0.33396994913683004,19,484.0,0.13008013650748138,0,0.0,0.815934016394586,33,701.0
60.0,35,777.0,9.36144578313253,3.9999941240144556,8,92.0,0.11792590770217866,8,179.0,0.4367392380349925,19,577.0,0.04929108419011958,0,0.0,0.8413052644557859,35,848.0
65.0,36,913.0,10.869047619047619,3.7390295937517886,9,111.0,0.12002949495898849,8,219.0,0.2956590766509708,19,672.0,0.0,0,0.0,0.7830711926697616,36,1002.0
70.0,40,1060.0,12.325581395348838,3.651199409476807,10,133.0,0.11734527239793252,11,269.0,0.23359274610111275,19,769.0,0.08461744054210085,0,0.0,0.7641613895615794,40,1171.0
75.0,38,1205.0,14.176470588235293,3.7541957372999892,7,154.0,0.11257243645691861,12,329.0,0.26079636002925427,19,864.0,0.1263486863866464,0,0.0,0.7668634732409145,38,1347.0
80.0,38,1363.0,15.666666666666666,3.9172077378878205,7,159.0,0.12888570409618233,12,391.0,0.3028656629753649,19,957.0,0.047069347526517154,0,0.0,0.8049459768558703,38,1507.0
85.0,38,1522.0,17.10112359550562,3.5720969538143645,6,173.0,0.10959714887454611,13,454.0,0.2605729564736494,19,1052.0,0.0,0,0.0,0.8117118718929203,38,1679.0
90.0,41,1696.0,19.0561797752809,3.531671497959789,7,178.0,0.11532346007511446,15,528.0,0.20093500986610333,19,1149.0,0.11622605100464113,0,0.0,0.8033029209016133,41,1855.0
95.0,42,1865.0,21.193181818181817,3.6103821883354414,8,180.0,0.1242491511093234,15,603.0,0.2333439929975148,19,1244.0,0.15144724254271452,0,0.0,0.8885934507020579,42,2027.0
