step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.542981925541278,0,0.0,0.9311200536940025,0,0.0,0.7893487730650566,0,0.0,0.9609443750549469,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.024929622944413,0,0.0,0.9301345572112688,0,0.0,0.7345157090189484,0,0.0,0.8734574736601296,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.969141568538927,0,0.0,0.8210309771550974,0,0.0,0.7734809903135159,0,0.0,0.7455125723102601,0,0.0,0.874700702683648,0,0.0
20.0,4,10.0,0.2702702702702703,9.10323941556082,1,2.0,0.6507186958680737,0,0.0,0.7167572889121057,3,8.0,0.5386735294700703,0,0.0,0.9024226798082967,4,10.0
25.0,8,40.0,0.8333333333333334,8.098710663441913,3,11.0,0.4617380700539811,0,1.0,0.7636145867368151,5,29.0,0.41438262448506447,0,0.0,0.9080034423090291,8,41.0
30.0,12,72.0,1.2413793103448276,7.1240703996876995,4,20.0,0.355909910757188,0,1.0,0.7731491608984472,8,63.0,0.21384817598009143,0,0.0,0.8973534994719872,12,84.0
35.0,13,117.0,1.7462686567164178,5.762023575841498,3,25.0,0.2755023167918536,1,2.0,0.4944555442386011,9,107.0,0.22912076112922222,0,0.0,0.8281821270135565,13,134.0
40.0,21,189.0,2.6619718309859155,4.689674223462193,5,35.0,0.19980258064334133,3,14.0,0.42730757511019907,13,165.0,0.19077747950661603,0,0.0,0.8039093012153177,21,214.0
45.0,26,286.0,3.9178082191780823,4.362543933679844,6,45.0,0.1727148417018574,4,35.0,0.498082980981719,16,237.0,0.08531117637388486,0,0.0,0.730184334417674,26,317.0
50.0,29,394.0,5.051282051282051,4.347139499557426,6,60.0,0.15449258496000046,4,55.0,0.4941852058579969,19,329.0,0.0001301671094862158,0,0.0,0.7408018925289314,29,444.0
55.0,30,521.0,6.353658536585366,4.059920518448836,6,72.0,0.11741205703400276,5,77.0,0.36586931615959156,19,426.0,0.08887748729160595,0,0.0,0.6987654545634969,30,575.0
60.0,31,647.0,7.795180722891566,4.120155054047861,5,84.0,0.11784102888561745,7,110.0,0.3617288676905796,19,521.0,0.15256833106386197,0,0.0,0.7433255518474138,31,715.0
65.0,36,778.0,9.261904761904763,4.399637724597598,10,91.0,0.12767047452884267,7,147.0,0.43259535223737183,19,614.0,0.0835782553779469,0,0.0,0.7618274864246272,36,852.0
70.0,35,913.0,10.869047619047619,4.1560963870021705,9,125.0,0.1242763930074656,7,182.0,0.36428672821553,19,709.0,0.0,0,0.0,0.7668709051670007,35,1016.0
75.0,35,1045.0,12.011494252873563,4.173141963360349,7,145.0,0.12842104796330198,9,223.0,0.25455244024282264,19,806.0,0.11517248814744972,0,0.0,0.7711039023735412,35,1174.0
80.0,36,1189.0,14.154761904761905,4.068826283014115,7,152.0,0.12496842632559521,10,273.0,0.2878110146902955,19,901.0,0.16347226269755805,0,0.0,0.705994940135386,36,1326.0
85.0,37,1338.0,15.379310344827585,4.308762516038649,8,152.0,0.12851240014929274,10,325.0,0.378569035805784,19,994.0,0.08920909198109414,0,0.0,0.74537159284027,37,1471.0
90.0,37,1482.0,17.232558139534884,4.12357268826651,8,160.0,0.13326395771317517,10,375.0,0.26000298238190267,19,1089.0,0.0,0,0.0,0.8638305799277609,37,1624.0
95.0,38,1632.0,18.75862068965517,4.055866687768513,6,170.0,0.13503351857517945,13,436.0,0.2624640413973544,19,1186.0,0.08673696356106013,0,0.0,0.8827124692596858,38,1792.0
100.0,41,1799.0,20.91860465116279,3.725569066029055,8,185.0,0.1277719034520861,14,506.0,0.23303098071560333,19,1281.0,0.12680303681125912,0,0.0,0.8609101832657522,41,1972.0
105.0,40,1968.0,22.363636363636363,3.629039910303311,7,188.0,0.11647130368589811,14,578.0,0.22470483625792825,19,1374.0,0.04571519873411083,0,0.0,0.8513982256306688,40,2140.0
110.0,42,2139.0,24.306818181818183,3.2766485983825144,7,204.0,0.11071030999673666,16,653.0,0.1810037982605119,19,1469.0,0.0,0,0.0,0.8556665355927713,42,2326.0
115.0,43,2316.0,25.733333333333334,3.4368190058013472,7,207.0,0.10243982818957587,17,738.0,0.21153466519202113,19,1566.0,0.11573725525100743,0,0.0,0.8056414105320647,43,2511.0
120.0,44,2499.0,28.397727272727273,3.283485667045785,8,227.0,0.09031151251055111,17,823.0,0.17708175196193693,19,1661.0,0.13098528705781015,0,0.0,0.8421977123079396,44,2711.0
125.0,49,2690.0,30.224719101123597,2.991163229788452,12,280.0,0.07564510413334258,18,912.0,0.1476727435506347,19,1754.0,0.0,0,0.0,0.8425684851985704,49,2946.0
130.0,48,2884.0,31.692307692307693,3.122458403035119,11,314.0,0.07010556692955723,18,1002.0,0.153523898162877,19,1849.0,0.0,0,0.0,0.9078624842392428,48,3165.0
135.0,48,3089.0,33.94505494505494,3.1021767924059325,11,328.0,0.07026822020054653,18,1092.0,0.16685039028419044,19,1946.0,0.12083281041958366,0,0.0,0.8931863625994195,48,3366.0
140.0,51,3324.0,36.93333333333333,2.9292908643662074,14,392.0,0.058350914410924944,18,1182.0,0.18322749567545682,19,2041.0,0.12752131456585733,0,0.0,0.874112397511821,51,3615.0
145.0,57,3592.0,39.91111111111111,2.7473702636562853,20,481.0,0.0445550063775556,18,1272.0,0.1858382202324094,19,2134.0,0.04708615163508603,0,0.0,0.9123891251818875,57,3887.0
150.0,60,3864.0,42.0,2.7212627655042994,23,569.0,0.04536803365961937,18,1362.0,0.19203823752191745,19,2229.0,0.0,0,0.0,0.8480449425538017,60,4160.0
155.0,59,4130.0,45.38461538461539,2.7795991281821415,22,636.0,0.051687189137961366,18,1452.0,0.15377044435752465,19,2326.0,0.0838511756646086,0,0.0,0.8332050015588534,59,4414.0
160.0,58,4402.0,48.91111111111111,3.1574678880952716,21,689.0,0.07514952205914759,18,1542.0,0.14748573164433665,19,2421.0,0.18912225016405784,0,0.0,0.807712507177593,58,4652.0
165.0,58,4682.0,51.45054945054945,3.6780338108390582,21,750.0,0.09951769211632296,18,1632.0,0.16039667359159332,19,2514.0,0.21096197782959447,0,0.0,0.8293048649872992,58,4896.0
170.0,56,4959.0,53.90217391304348,4.2340107925813895,19,826.0,0.16468547577880005,18,1722.0,0.14975212803017562,19,2609.0,0.1847460946782172,0,0.0,0.9085055684557412,56,5157.0
175.0,56,5239.0,56.94565217391305,4.386321680042431,19,903.0,0.18482734868925416,18,1812.0,0.1739409155798695,19,2704.0,0.17414832000587063,0,0.0,0.8809699362289,56,5419.0
180.0,56,5519.0,58.712765957446805,4.474760383023657,19,992.0,0.1754973002077348,18,1902.0,0.16290290453220188,19,2799.0,0.16790895775657297,0,0.0,0.8593399180532314,56,5693.0
185.0,56,5799.0,63.03260869565217,4.199780575453075,19,1082.0,0.16912265175709074,18,1992.0,0.15289395874642142,19,2894.0,0.19235594328715802,0,0.0,0.7943745085827066,56,5968.0
190.0,56,6079.0,67.54444444444445,4.115399558342431,19,1177.0,0.192295936290352,18,2082.0,0.16226539441904206,19,2989.0,0.16477050260392337,0,0.0,0.6898424640494353,56,6248.0
195.0,56,6359.0,69.1195652173913,4.234384707896251,19,1272.0,0.1813749943561438,18,2172.0,0.1923216862301068,19,3084.0,0.20068598705245624,0,0.0,0.7347768780269107,56,6528.0
200.0,56,6639.0,71.38709677419355,4.21994767721533,19,1367.0,0.18109453819916257,18,2262.0,0.18712903987187235,19,3179.0,0.19373078810440564,0,0.0,0.7983349183837641,56,6808.0
205.0,57,6920.0,72.84210526315789,4.284729691951935,19,1462.0,0.22225278774900567,19,2353.0,0.16917904224918068,19,3274.0,0.15792998145788967,0,0.0,0.8144201323261402,57,7089.0
210.0,56,7199.0,75.77894736842106,4.273756649792098,19,1557.0,0.19922980633106238,18,2443.0,0.1420287460634576,19,3369.0,0.1736303411471036,0,0.0,0.8862413218552804,56,7369.0
215.0,56,7479.0,81.29347826086956,4.062468039433901,19,1652.0,0.18824048531691812,18,2533.0,0.16078101363406086,19,3464.0,0.20544770538646376,0,0.0,0.8996379076369663,56,7649.0
220.0,56,7759.0,85.26373626373626,4.16444169360276,19,1747.0,0.17776496957474833,18,2623.0,0.16311010604540618,19,3559.0,0.215341103012923,0,0.0,0.8404801103216814,56,7929.0
225.0,56,8039.0,88.34065934065934,4.04734793040983,19,1842.0,0.1755998368184531,18,2712.0,0.1761148386878835,19,3654.0,0.21599927279697426,0,0.0,0.7044525288837127,56,8208.0
230.0,57,8321.0,92.45555555555555,3.673756637596458,20,1939.0,0.1453158749860498,18,2802.0,0.19012444657832805,19,3749.0,0.15317852352138567,0,0.0,0.7750790351239879,57,8490.0
235.0,60,8616.0,95.73333333333333,3.2798540735980555,23,2049.0,0.11966545223003128,18,2892.0,0.18547492284259923,19,3844.0,0.04002081923134257,0,0.0,0.7542165296067385,60,8785.0
240.0,59,8891.0,96.6413043478261,3.1708891514677506,22,2154.0,0.10483749466726647,18,2982.0,0.1566453074978278,19,3939.0,0.0,0,0.0,0.8036379566055539,59,9075.0
245.0,56,9159.0,98.48387096774194,3.382124284074973,19,2240.0,0.12105017651993583,18,3072.0,0.17955408009962728,19,4036.0,0.11861296592033446,0,0.0,0.7969708118834209,56,9348.0
250.0,56,9439.0,101.49462365591398,3.4758360168952773,19,2320.0,0.11071994760269789,18,3162.0,0.20161558092576884,19,4131.0,0.1915663509803394,0,0.0,0.8278929497781413,56,9613.0
255.0,57,9720.0,103.40425531914893,3.249401572204311,20,2416.0,0.09585674857763277,18,3252.0,0.1910003571936362,19,4224.0,0.15574812950913278,0,0.0,0.7010429466672967,57,9892.0
