step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.347997604366245,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.714615283010339,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.292283460684901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.332637899269315,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.516153127057967,0,0.0,0.9618710283197279,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9652797829279098,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9416631128595677,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,11.620162737832947,0,0.0,0.9629653050633485,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9602530595809217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.906078712837512,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,11.951663101668133,0,0.0,0.8747944093902394,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9559756815324425,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8881753879598803,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.375775452771904,0,0.0,0.8678955969880439,0,0.0,0.9131509838011971,0,0.0,0.9462830865717997,0,0.0,0.9040470648923437,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9428474616550083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
45.0,1,2.0,0.030303030303030304,11.996373055265671,0,0.0,0.9305711924678172,0,0.0,0.8754920102977646,0,0.0,0.9630723871488044,1,2.0,0.828588393926177,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9283811686779133,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0
50.0,1,7.0,0.09722222222222222,11.426509268291397,0,0.0,0.9754921694923788,0,0.0,0.7232161081544108,0,0.0,0.7113855739902024,1,7.0,0.7188790800139417,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8886148145764945,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0
55.0,7,30.0,0.37037037037037035,10.168357146066464,0,0.0,0.9032233745656167,1,4.0,0.5242450276764904,2,9.0,0.6082416865012678,4,17.0,0.5419235849639067,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8529416235506415,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,7,30.0
60.0,15,89.0,1.0229885057471264,9.123314374783794,0,1.0,0.9275840512615751,5,20.0,0.16909722912885383,4,27.0,0.269427275123469,6,43.0,0.5501306162541917,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8707386442241807,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,15,91.0
